station_key,station_id,name,road_name,intersection,lga,suburb,post_code,device_type,wgs84_latitude,wgs84_longitude,poi_food_count_500m,poi_education_count_500m,poi_healthcare_count_500m,poi_public_transport_count_500m,poi_leisure_count_500m,poi_tourism_count_500m,poi_shop_count_500m,poi_data_missing,building_count_500m,building_density_per_km2_500m,building_data_missing,commercial_pct_500m,green_recreation_pct_500m,industrial_pct_500m,institutional_pct_500m,residential_pct_500m,transport_other_pct_500m,landuse_data_missing
56888,34016,Condamine Street,Condamine Street,Sloane Crescent,Warringah,Manly Vale,2093.0,Excel Ll,-33.778187,151.267136,2,3,0,11,44,1,0,False,19,24.19155134996809,False,0.6590566512328279,3.50236811321737,0.0,0.0,95.8385752355498,0.0,False
56748,23019,Princes Highway,Princes Highway,Taylor Avenue,Rockdale,Banksia,2216.0,Trafficorder Dual Tube Classifier,-33.945034,151.141708,4,0,2,12,5,3,29,False,79,100.58592403407786,False,0.2812973421272163,0.0,0.0,0.1395019742509803,99.3846265923921,0.1945740912297106,False
56740,22043,Ourimbah Road,Ourimbah Road,Bond Street,Mosman,Mosman,2088.0,Trafficorder Loop Counter,-33.822067,151.238358,11,1,2,17,16,1,26,False,32,40.74366543152521,False,6.841623504585277,0.0589229899760907,0.1798800900930811,0.4445527732550589,92.26507680335534,0.2099438387351518,False
57127,53208,Boundary Street,Boundary Street,Ferncourt Avenue,Willoughby,Roseville,2069.0,Trafficorder Loop Counter,-33.784893,151.187454,0,2,0,14,72,0,2,False,40,50.92958178940651,False,0.2233288519741835,0.0,0.0,0.3304943934814776,98.98616558442905,0.4600111701152877,False
56613,10032,Oxford Street,Oxford Street,Syd Einfeld Drive,Randwick,Centennial Park,2021.0,Trafficorder Dual Tube Classifier,-33.890221,151.239777,12,1,1,18,72,11,25,False,144,183.34649444186343,False,8.636179315055198,4.014458772688669,4.571434197453621,0.2427468974593017,81.74121193456182,0.7939688827814033,False
99990010,9836-PR,Victoria Road,Victoria Road,Cressy Road,Ryde,Ryde,2112.0,Tirtl,-33.819687,151.117416,0,3,0,12,74,0,4,False,331,421.44228930733885,False,4.060037126765175,8.94089002113829,10.76820449001952,1.469261235006716,74.19808620018307,0.5635209268872324,False
57290,69087,Prospect Highway,Prospect Highway,The Hills Crescent,Blacktown,Seven Hills,2147.0,Trafficorder Loop Counter,-33.774277,150.935242,1,2,2,18,10,0,17,False,43,54.749300423612,False,13.44574995704888,0.0,16.134690906439538,1.1427008455946273,58.743891620368274,10.532966670548682,False
56663,16130,Gardeners Road,Gardeners Road,Southern Cross Drive,Botany Bay,Eastlakes,2018.0,Trafficorder Loop Counter,-33.924473,151.214676,1,2,0,12,15,0,5,False,31,39.470425886790046,False,1.4182978835722493,3.762002593049543,0.0,0.6092431360250179,89.56138795816096,4.649068429192228,False
57078,51024,Victoria Road,Victoria Road,Belmore Lane,Ryde,Ryde,2112.0,Trafficorder Loop Counter,-33.815586,151.101623,7,0,4,24,56,4,17,False,695,884.9014835909381,False,4.888423328391218,3.1852815527014204,0.1359287809861371,0.5893426735988372,89.76386705544306,1.4371566088793208,False
15286003,7132,Princes Highway,Princes Highway,The Seven Ways,Rockdale,Rockdale,2216.0,Tirtl,-33.953056,151.137482,23,5,6,43,10,1,43,False,244,310.6704489153797,False,2.810903282965257,0.0,0.0,0.2402805042440504,95.85749718181994,1.0913190309707534,False
55432,03022,Cleveland Street,Cleveland Street,Anzac Parade,Sydney,Moore Park,2021.0,Trafficorder Loop Counter,-33.894791,151.220764,8,2,0,22,47,3,0,False,64,81.48733086305042,False,42.709472572083314,41.62151563699962,0.0,0.0,11.904732533952195,3.7642792569648775,False
57502,85016,Camden Valley Way,Camden Valley Way,Argyle Street,Camden,Elderslie,2570.0,Trafficorder Loop Counter,-34.054153,150.707245,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
57168,59025,Barrenjoey Road,Barrenjoey Road,Pittwater Road,Pittwater,Mona Vale,2103.0,Trafficorder Loop Counter,-33.677433,151.304688,0,0,0,1,2,0,0,False,7,8.91267681314614,False,0.0,0.0,0.0,0.0,100.0,0.0,False
56860,32028,Epping Road,Epping Road,Elizabeth Parade,Lane Cove,Lane Cove West,2066.0,Trafficorder Loop Counter,-33.810368,151.16188,1,0,0,12,15,7,2,False,53,67.48169587096362,False,0.0,0.0,0.0,0.0,100.0,0.0,False
57300,70011,Great Western Highway,Great Western Highway,Toongabbie Road,Holroyd,Greystanes,2145.0,Trafficorder Dual Tube Classifier,-33.806572,150.932541,1,1,0,7,1,0,1,False,67,85.3070494972559,False,0.0,0.0,61.76267927180368,0.0,38.23732072819632,0.0,False
56857,32022,Epping Road,Epping Road,Lane Cove Tunnel,Lane Cove,Lane Cove,2066.0,Trafficorder Loop Counter,-33.812298,151.170197,33,3,7,25,35,2,33,False,334,425.2620079415444,False,12.067745716334109,2.791889321445734,0.0,0.0,85.0800372146996,0.0603277475205653,False
57462,83011,Campbelltown Road,Campbelltown Road,Blaxland Road,Campbelltown,Leumeah,2560.0,Excel Lpl,-34.050945,150.825409,5,0,1,11,7,2,1,False,12,15.278874536821952,False,24.14500233150676,23.87457078580957,0.0,0.0,51.98042688268366,0.0,False
15334014,T0085,Galston Road,Galston Road,Montview Parade,Hornsby,Hornsby Heights,2077.0,Tirtl,-33.665455,151.090271,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
57373,72055,Windsor Road,Windsor Road,Oakland Avenue,The Hills,Baulkham Hills,2153.0,Trafficorder Loop Counter,-33.76622,150.997086,0,1,1,12,7,0,0,False,2,2.546479089470325,False,0.2609040138475946,1.5430924364007546,0.0,0.6543594388144456,97.39829149486616,0.1433526160710591,False
57105,53004,Pacific Highway,Pacific Highway,Mcintyre Street,Ku-Ring-Gai,Gordon,2072.0,Tirtl,-33.75317,151.151077,32,1,6,12,37,2,20,False,226,287.7521371101468,False,5.881919878791471,1.0044430347397015,0.0134014143654734,1.8154289936159345,82.30477612618436,8.980030552303067,False
56855,31111,Victoria Road,Victoria Road,Mortimer Lewis Drive,Hunters Hill,Huntleys Point,2111.0,Trafficorder Dual Tube Classifier,-33.839256,151.14035,0,1,0,5,22,3,0,False,17,21.645072260497766,False,0.0,0.0,0.0,8.400955443731224,91.5351429105244,0.0639016457443699,False
57096,51235,Victoria Road,Victoria Road,Belmore Street,Ryde,Ryde,2112.0,Tirtl,-33.81551,151.101105,4,0,1,24,56,5,14,False,700,891.2676813146139,False,3.4362059414002526,3.283624209951688,0.5360460479468646,0.588711639097495,90.93876262289837,1.216649538705345,False
55306,01004,Western Distributor,Western Distributor,Sussex Street,Sydney,Sydney,2000.0,Trafficorder Loop Counter,-33.86618,151.203201,233,6,22,88,57,62,151,False,357,454.5465174704531,False,66.21979742001093,2.606189904328811,2.076704106233239,2.8726235628531427,17.511095549690296,8.713589456883577,False
56827,28028,Hume Highway,Hume Highway,Waterloo Road,Bankstown,Greenacre,2190.0,Trafficorder Loop Counter,-33.889046,151.060608,1,1,0,11,4,1,6,False,37,47.10986315520102,False,14.022740508850212,0.0799462762082686,9.907362309248784,0.0,27.63227174804394,48.35767915764879,False
56729,21029,Military Road,Military Road,Watson Street,North Sydney,Neutral Bay,2089.0,Trafficorder Loop Counter,-33.829956,151.218063,31,2,7,17,61,1,17,False,709,902.7268372172304,False,12.957215448972326,0.11227730720753,1.7637652172695333,1.0504537350957168,79.04338560561068,5.072902685844206,False
57128,53209,Pacific Highway,Pacific Highway,Lucinda Avenue,Ku-Ring-Gai,Wahroonga,2076.0,Trafficorder Loop Counter,-33.718727,151.110672,1,2,1,4,34,1,0,False,59,75.1211331393746,False,0.1481051708214885,0.3590155828047445,2.8677392539339017,0.32960778693178,94.68234406623104,1.6131881392770469,False
57025,50001,Silverwater Road,Silverwater Road,Allambie Street,Parramatta,Rydalmere,2116.0,Trafficorder Loop Counter,-33.823917,151.051331,2,0,0,3,9,0,0,False,212,269.9267834838545,False,1.810860955348842,19.08194399477362,26.388857205282225,0.0,42.03665917168924,10.681678672906072,False
56918,37022,Heathcote Road,Heathcote Road,Beethoven Street,Sutherland,Engadine,2233.0,Excel Lpl,-34.072643,151.000855,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,100.0,0.0,False
57438,74224,Pennant Hills Road,Pennant Hills Road,Woodstock Road,The Hills,Carlingford,2118.0,Trafficorder Loop Counter,-33.769329,151.049728,0,2,0,12,9,1,1,False,26,33.10422816311423,False,0.0,0.0,0.0,1.6430208721765347,98.35697912782346,0.0,False
57159,57024,Mona Vale Road,Mona Vale Road,Addison Road,Warringah,Ingleside,2101.0,Tirtl,-33.686592,151.256943,0,0,0,2,1,2,0,False,21,26.73803043943842,False,0.0,0.0,0.0,56.43566485481509,43.5643351451849,0.0,False
57555,88046,Bridge Street,Bridge Street,Court Street,Hawkesbury,Windsor,2756.0,Trafficorder Loop Counter,-33.605782,150.824585,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
56868,33013,Pacific Highway,Pacific Highway,Boundary Street,Willoughby,Roseville,2069.0,Trafficorder Dual Tube Classifier,-33.787891,151.179306,10,1,9,23,34,0,27,False,500,636.6197723675814,False,4.964714845456443,0.0,0.0,0.2834504923579961,89.60225252558313,5.149582136602438,False
56838,29001,Homebush Bay Drive,Homebush Bay Drive,Oulton Avenue,Canada Bay,Rhodes,2138.0,Trafficorder Loop Counter,-33.836475,151.085938,19,3,1,12,14,3,23,False,363,462.1859547388641,False,30.63972040381232,0.1218743356222023,0.0,0.0,69.23840526056547,0.0,False
56914,37001,Princes Highway,Princes Highway,Loftus Avenue,Sutherland,Loftus,2232.0,Trafficorder Loop Counter,-34.054104,151.046188,0,0,0,13,1,2,0,False,72,91.67324722093171,False,0.0,1.646904176972657,0.0,0.0,80.96825779863627,17.384838024391065,False
15154104,7270,Lane Cove Road,Lane Cove Road,Coxs Road,Ryde,North Ryde,2113.0,Tirtl,-33.793304,151.119659,9,2,2,15,8,1,14,False,27,34.37746770784939,False,3.2338853124757017,0.0,0.0,0.0,96.7661146875243,0.0,False
56801,25001,Liverpool Road,Liverpool Road,Elizabeth Street,Ashfield,Summer Hill,2130.0,Trafficorder Loop Counter,-33.889008,151.133102,9,3,0,19,35,2,8,False,804,1023.6845939670708,False,7.220717026542254,0.3410976455681113,0.0,1.7462852133798386,90.6919001145098,0.0,False
57361,7171RLC,City-West Link Road,City-West Link Road,Timbrell Drive,Ashfield,Haberfield,2045.0,Tirtl,-33.870773,151.142013,1,1,0,11,21,0,0,False,72,91.67324722093171,False,0.0,0.1009437689539871,0.0,0.0,99.89905623104602,0.0,False
57314,70150,Blacktown Road,Blacktown Road,Lancelot Street,Blacktown,Seven Hills,2147.0,Trafficorder Loop Counter,-33.791531,150.919113,0,2,0,10,10,0,0,False,54,68.75493541569878,False,0.0,0.0,0.0,0.0,100.0,0.0,False
57297,69205,Balmoral Street,Balmoral Street,Kildare Road,Blacktown,Blacktown,2148.0,Trafficorder Dual Tube Classifier,-33.767948,150.904663,29,1,7,66,31,2,53,False,154,196.07888988921505,False,23.362438091762847,8.74547087450047,3.187837446099868,0.6925581135518766,44.11109481987436,19.900600654210585,False
55406,02393,Crown Street,Crown Street,William Street,Sydney,Darlinghurst,2010.0,Trafficorder Loop Counter,-33.874722,151.216217,86,5,7,27,66,49,36,False,741,943.4705026487557,False,2.157026320408634,81.0767469021167,3.747233439770613,0.0,0.0,13.018993337704057,False
56950,42001,Alfords Point Road,Alfords Point Road,Snow Gum Place,Bankstown,Padstow Heights,2211.0,Excel Ll,-33.977142,151.030533,0,0,0,0,1,1,0,False,2,2.546479089470325,False,0.0,0.0,0.0,0.0,100.0,0.0,False
56745,23002,East Freeway,M5 East Freeway,General Holmes Drive,Rockdale,Mascot,2020.0,Trafficorder Loop Counter,-33.946026,151.172195,0,0,0,2,1,1,0,False,8,10.185916357881302,False,0.0,86.96989927171013,5.710724773446561,0.0,0.0,7.319375954843313,False
57183,60046,Orange Grove Road,Orange Grove Road,Links Avenue,Liverpool,Liverpool,2170.0,Trafficorder Loop Counter,-33.904961,150.917831,10,0,1,3,5,0,29,False,19,24.19155134996809,False,33.31062630487015,0.0,0.232989444643863,0.0,66.456384250486,0.0,False
56778,24014,Canterbury Road,Canterbury Road,Sproule Street,Canterbury,Roselands,2196.0,Trafficorder Loop Counter,-33.928268,151.077286,1,1,1,14,14,0,4,False,448,570.411316041353,False,0.0,0.0,2.415032354880029,0.0,97.01009907642592,0.5748685686940384,False
58892,SHB,Sydney Harbour Bridge,Bradfield Highway,Hickson Road,North Sydney,Milsons Point,2061.0,Tirtl,-33.852295,151.210846,5,0,0,8,49,30,6,False,94,119.6845172051053,False,23.9140308022438,30.17351078151333,6.403129948099844,0.0,26.949589215730363,12.559739252412664,False
57017,49025,Parramatta Road,Parramatta Road,Marsh Street,Parramatta,Clyde,2142.0,Tirtl,-33.832642,151.016739,3,0,0,31,21,0,4,False,51,64.9352167814933,False,17.93336379858316,2.2936896906566013,43.00989070581549,0.0,31.596911034636527,5.166144770308215,False
57060,50385,Church Street,Church Street,Daking Street,Parramatta,North Parramatta,2151.0,Trafficorder Loop Counter,-33.794579,151.000626,9,6,2,17,5,0,65,False,47,59.84225860255265,False,11.188858317044858,0.7827157748193934,0.1816645701505977,0.6012104934636916,80.02306678603378,7.222484058487669,False
56980,43246,Davies Road,Davies Road,Alma Road,Bankstown,Padstow,2211.0,Trafficorder Loop Counter,-33.961929,151.037201,0,0,0,10,5,0,0,False,1547,1969.7015757052968,False,0.0,0.1255246122944912,0.0,0.0,99.87447538770552,0.0,False
56974,43237,Fairford Road,Fairford Road,South Western Motorway,Bankstown,Padstow,2211.0,Trafficorder Dual Tube Classifier,-33.939327,151.035797,0,0,0,4,0,0,5,False,58,73.84789359463944,False,0.2606701683119729,0.0194525661914865,99.71987726549654,0.0,0.0,0.0,False
57055,50374,Pennant Hills Road,Pennant Hills Road,Sutherland Road,Parramatta,North Parramatta,2151.0,Trafficorder Loop Counter,-33.795948,151.012634,0,1,1,11,7,1,0,False,99,126.0507149287811,False,0.0,0.0,0.0,0.0,100.0,0.0,False
57048,50232,Marsden Road,Marsden Road,Farnell Street,Parramatta,Ermington,2115.0,Excel Lpl,-33.802933,151.066223,0,0,0,18,19,0,0,False,11,14.00563499208679,False,0.0176024422174664,1.4523095815480984,0.0,0.0,98.53008797623444,0.0,False
55357,02277,Lee Street,Lee Street,Little Regent Street,Sydney,Chippendale,2008.0,Trafficorder Loop Counter,-33.884666,151.203171,173,13,9,108,89,91,122,False,452,575.5042742202936,False,18.81216323596062,3.6345519278987104,0.7872094561923716,1.5857935327430832,4.595890118267852,70.58439172893736,False
56984,44026,Canterbury Road,Canterbury Road,Milperra Road,Bankstown,Revesby,2212.0,Trafficorder Dual Tube Classifier,-33.938198,151.019394,3,2,1,12,4,0,2,False,391,497.83666199144864,False,2.3235364202532947,0.7298928771365499,36.93198879109843,0.5110901300047175,59.503491781507,0.0,False
55386,02380,Pyrmont Street,Pyrmont Street,Murray Street,Sydney,Pyrmont,2009.0,Trafficorder Loop Counter,-33.872505,151.196762,66,3,7,41,50,35,49,False,306,389.6113006889598,False,27.2642677822729,0.5766050218445458,5.4841334746117205,0.0,48.28195550799135,18.39303821327948,False
57441,74230,Pennant Hills Road,Pennant Hills Road,Terra Street,Hornsby,Thornleigh,2120.0,Excel Pp,-33.724735,151.086151,1,1,0,21,33,7,6,False,436,555.1324415045309,False,3.3259218921862934,0.0464708349421942,29.27232185834564,0.5283975277457998,66.82688788678006,0.0,False
56949,41154,Stoney Creek Road,Stoney Creek Road,Illawarra Parade,Hurstville,Beverly Hills,2209.0,Trafficorder Loop Counter,-33.951763,151.088257,3,2,0,21,10,0,1,False,5,6.366197723675814,False,3.1476872757498007,0.0,0.0,0.0,96.8523127242502,0.0,False
56683,18041,Canal Road,Canal Road,Burrows Road,Marrickville,St Peters,2044.0,Excel Lpl,-33.919224,151.177978,2,0,0,7,2,9,2,False,49,62.38873769202297,False,1.3410154318615173,4.612791885471634,89.14943329796469,0.0,0.0,4.896759384702146,False
57413,74030,Pennant Hills Road,Pennant Hills Road,Copeland Road,The Hills,West Pennant Hills,2125.0,Trafficorder Loop Counter,-33.755604,151.048203,0,0,0,15,8,0,0,False,11,14.00563499208679,False,0.0,5.7096981638029165,4.940422010877644,0.0,89.34987982531943,0.0,False
57103,53001,Mona Vale Road,Mona Vale Road,Woodlands Avenue,Ku-Ring-Gai,Pymble,2073.0,Trafficorder Loop Counter,-33.742413,151.150818,0,0,0,5,71,0,0,False,3,3.819718634205488,False,0.0,0.0,0.0,0.0,100.0,0.0,False
57522,86036,Parker Street,Parker Street,Cox Avenue,Penrith,Kingswood,2747.0,Trafficorder Dual Tube Classifier,-33.756058,150.712326,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
15334002,7251,City-West Link Road,City-West Link Road,James Street,Leichhardt,Lilyfield,2040.0,Tirtl,-33.874916,151.155319,2,1,0,16,17,2,3,False,90,114.59155902616465,False,4.694015466983791,0.3557418394775016,8.545701623026819,0.6151788583384753,85.78936221217342,0.0,False
57136,55036,Warringah Road,Warringah Road,Daines Parade,Warringah,Beacon Hill,2100.0,Trafficorder Dual Tube Classifier,-33.753216,151.257523,2,1,0,13,51,0,1,False,69,87.85352858672623,False,1.003373613009271,0.0699310976290746,0.0,0.0,98.92669528936166,0.0,False
57443,74439,Wongala Crescent,Wongala Crescent,Sutherland Road,Hornsby,Beecroft,2119.0,Trafficorder Loop Counter,-33.750919,151.065918,1,3,4,14,80,0,4,False,332,422.7155288520741,False,3.8898950715251783,0.0,0.0,0.6965332488290393,95.41357167964578,0.0,False
57429,74200,Junction Road,Junction Road,Pacific Motorway,Hornsby,Wahroonga,2076.0,Trafficorder Loop Counter,-33.708275,151.116898,0,1,0,17,77,0,0,False,308,392.1577797784301,False,0.0,0.0,0.5258070446593299,0.0,99.47419295534068,0.0,False
56989,44043,Henry Lawson Drive,Henry Lawson Drive,Milperra Road,Bankstown,Milperra,2214.0,Trafficorder Loop Counter,-33.930389,150.979797,2,0,0,4,5,0,4,False,14,17.82535362629228,False,27.46392155394385,0.0,0.0,0.0,72.53607844605615,0.0,False
56912,36208,Princes Highway,Princes Highway,Amaroo Street,Sutherland,Sylvania,2224.0,Trafficorder Dual Tube Classifier,-34.022137,151.089767,0,2,0,7,20,3,1,False,36,45.83662361046586,False,2.901367219687583,0.2430759180188959,0.0,0.0,96.85555686229353,0.0,False
58893,SHT,Warringah Freeway,Warringah Freeway,Sydney Harbour Tunnel,North Sydney,North Sydney,2060.0,Tirtl,-33.841621,151.210663,75,4,10,47,124,61,41,False,731,930.738107201404,False,28.665263257535045,1.6314090386277662,0.0470302474033092,4.467333625012167,57.97633618821867,7.212627643203044,False
56705,20001,Western Distributor,Western Distributor,Bowman Street,Leichhardt,Rozelle,2039.0,Trafficorder Loop Counter,-33.869068,151.185349,5,1,0,1,32,17,1,False,109,138.78311037613273,False,6.785317106125438,0.0,55.510665615309286,0.0,32.176328533203616,5.527688745361677,False
55430,03018,Eastern Distributor,Eastern Distributor,Anzac Parade,Sydney,Moore Park,2021.0,Trafficorder Dual Tube Classifier,-33.887547,151.219452,15,3,0,6,42,16,15,False,351,446.9070802020421,False,0.4119501407371591,16.147857847617068,0.0,45.79724671635204,27.85887400677079,9.784071288522956,False
15934011,T0299,Great Western Highway,Great Western Highway Hvcs,Carawatha Road,Blue Mountains,Blackheath,2785.0,Tirtl,-33.616905,150.273621,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
57133,55027,Pittwater Road,Pittwater Road,Waterloo Street,Warringah,Narrabeen,2101.0,Trafficorder Loop Counter,-33.711651,151.296783,26,3,6,16,26,0,24,False,270,343.77467707849394,False,7.918245943789626,1.3864958385982322,0.0,0.9060641315838828,89.70781679370913,0.0813772923191426,False
57141,55050,Warringah Road,Warringah Road,Daines Parade,Warringah,Beacon Hill,2100.0,Excel Lpl,-33.753262,151.257889,2,1,0,14,51,0,1,False,69,87.85352858672623,False,1.0109230369714046,0.0704572620580512,0.0,0.0,98.91861970097054,0.0,False
56795,24213,Canterbury Road,Canterbury Road,Charles Street,Canterbury,Canterbury,2193.0,Trafficorder Loop Counter,-33.913277,151.11734,11,0,3,31,26,1,25,False,819,1042.7831871380984,False,4.605118351893264,0.0,2.0731310010054327,0.0,82.73912321447877,10.582627432622546,False
56716,20075,City West Link Road,City West Link Road,The Crescent,Leichhardt,Lilyfield,2040.0,Excel Lpl,-33.871185,151.172668,0,1,0,10,41,4,3,False,49,62.38873769202297,False,0.403475473278138,0.100726577910993,11.464367350026697,0.0,88.03143059878417,0.0,False
57357,7150RLC,Showground Road,Showground Road,Victoria Avenue,The Hills,Castle Hill,2154.0,Tirtl,-33.724926,150.977097,2,1,1,14,4,1,13,False,51,64.9352167814933,False,55.01902456071159,0.5217954985169326,0.0,0.0,44.45917994077149,0.0,False
57518,86008,Great Western Highway,Great Western Highway,Bridge Street,Penrith,Werrington,2747.0,Trafficorder Dual Tube Classifier,-33.769199,150.761856,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
56873,33026,Penshurst Street,Penshurst Street,Warrah Lane,Willoughby,Chatswood,2067.0,Excel Lpl,-33.788738,151.193848,8,0,1,16,30,1,13,False,76,96.76620539987236,False,3.944421317730626,0.0,8.828686175027793,0.5190625047670101,86.70783000247457,0.0,False
56891,34028,Burnt Bridge Creek Deviation,Burnt Bridge Creek Deviation,Brook Road,Manly,Balgowlah,2093.0,Excel Lpl,-33.793015,151.253708,5,4,0,18,8,1,15,False,29,36.92394679731972,False,2.280624743768612,0.044331605513486,0.0,0.2641240750493183,97.41091957566856,0.0,False
99990004,7123-PR,Pages Road,Pages Road,Great Western Highway,Penrith,St Marys,2760.0,Tirtl,-33.769588,150.768738,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
56836,28119,Western Motorway,Western Motorway,Parramatta Road,Auburn,Sydney Olympic Park,2127.0,Trafficorder Loop Counter,-33.856541,151.068039,2,0,0,1,27,2,3,False,37,47.10986315520102,False,7.272538406799748,7.915449122636393,60.04024601252412,0.0,24.771766458039743,0.0,False
55307,01011,Cahill Expressway,Cahill Expressway,Pitt Street,Sydney,Sydney,2000.0,Trafficorder Loop Counter,-33.86129,151.209854,172,4,6,52,122,98,54,False,450,572.9577951308232,False,54.307839947828015,20.60943390115925,11.517367962808589,3.320500303689257,2.8954422588970146,7.349415625617875,False
56800,24221,Bexley Road,Bexley Road,South Western Motorway,Canterbury,Kingsgrove,2208.0,Trafficorder Loop Counter,-33.935444,151.111282,5,0,5,21,13,2,9,False,134,170.6140989945118,False,2.573774918407409,0.0,0.0,0.0,97.4262250815926,0.0,False
56976,43240,Canterbury Road,Canterbury Road,Stacey Street,Bankstown,Bankstown,2200.0,Trafficorder Loop Counter,-33.933296,151.039734,1,1,0,17,2,0,9,False,126,160.4281826366305,False,5.917067105959446,0.0,57.61340797173878,0.0,36.24379652513024,0.2257283971715272,False
57369,72028,Castle Hill Road,Castle Hill Road,Franklin Road,Hornsby,Cherrybrook,2126.0,Excel Lpl,-33.738117,151.033081,1,3,0,17,26,3,1,False,117,148.96902673401405,False,0.0,3.7494101665171127,0.0,0.0,90.56932878596837,5.681261047514523,False
55355,02273,Broadway,Broadway,Derwent Lane,Sydney,Glebe,2037.0,Trafficorder Dual Tube Classifier,-33.884663,151.192276,66,9,8,21,129,37,60,False,517,658.2648446280791,False,17.318068446760563,23.473319175699125,0.0,0.0,59.02075664386324,0.187855733677072,False
57456,76001,Pacific Highway,Pacific Highway,Brooklyn Road,Hornsby,Cowan,2081.0,Trafficorder Loop Counter,-33.541714,151.198547,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
56820,28008,Centenary Drive,Centenary Drive,Richmond Road,Strathfield,Homebush West,2140.0,Excel Ll,-33.86327,151.066605,5,1,0,11,7,1,5,False,109,138.78311037613273,False,1.4339223025694077,0.1185299230378018,48.936713060996176,1.8468369623301424,30.206924087733533,17.457073663332952,False
58872,F3FWY003,Pacific Motorway,Pacific Motorway,Peat Street,Hornsby,Cowan,2081.0,Tirtl,-33.560299,151.192551,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
15334029,T0337,Galston Road,Galston Road,Calderwood Road,Hornsby,Galston,2159.0,Tirtl,-33.654926,151.060974,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
57271,68207,Freame Street,Freame Street,Hart Drive,Holroyd,Wentworthville,2145.0,Trafficorder Dual Tube Classifier,-33.806152,150.970047,11,0,9,24,10,0,20,False,85,108.22536130248884,False,8.555671451061452,0.1680322117277164,0.0,0.8877578293858707,90.38853850782496,0.0,False
56819,28001,Western Motorway,Western Motorway,Bedford Road,Strathfield,Homebush,2140.0,Trafficorder Loop Counter,-33.859497,151.076492,7,1,0,2,8,1,20,False,255,324.6760839074665,False,17.28293594678933,0.0,50.255192278348304,0.0,32.46187177486237,0.0,False
56814,27143,Parramatta Road,Parramatta Road,Telopea Avenue,Strathfield,Homebush West,2140.0,Trafficorder Dual Tube Classifier,-33.85709,151.066177,0,0,0,0,26,0,1,False,40,50.92958178940651,False,2.4587211279010908,3.1033869224922825,70.10288514877251,0.0,24.335006800834098,0.0,False
57457,76010,Pacific Highway,Pacific Highway,Berowra Waters Road,Hornsby,Cowan,2081.0,Trafficorder Loop Counter,-33.607269,151.160721,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
57085,51213,Victoria Road,Victoria Road,Ryedale Road,Ryde,West Ryde,2114.0,Trafficorder Loop Counter,-33.808025,151.089996,9,2,8,32,5,1,40,False,208,264.83382530491383,False,19.43628185692941,0.1753799029025211,9.506564067580287,0.5330024539846515,70.34877171860313,0.0,False
57053,50260,Silverwater Road,Silverwater Road,River Road,Parramatta,Rydalmere,2116.0,Tirtl,-33.819763,151.05188,1,0,0,6,13,0,0,False,246,313.21692800485005,False,0.0,13.192588080363892,0.0,0.0,86.80741191963611,0.0,False
56846,30011,Victoria Road,Victoria Road,Byrnes Street,Leichhardt,Rozelle,2039.0,Excel Lpl,-33.860798,151.164291,2,0,0,4,35,1,1,False,26,33.10422816311423,False,3.334308353556873,0.0373142340008725,0.3637238791270128,0.0,95.73012941621592,0.5345241170993273,False
15934006,T0294,Great Western Highway,Great Western Highway Hvcs,Carawatha Road,Blue Mountains,Blackheath,2785.0,Tirtl,-33.615574,150.272995,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
15334001,7248,Stacey Street,Stacey Street,Hume Highway,Bankstown,Bankstown,2200.0,Tirtl,-33.906151,151.040207,1,1,0,20,12,0,1,False,197,250.82819031282705,False,0.9467755314168416,0.0,26.549326500762238,0.0,72.50389796782093,0.0,False
57143,55052,Wakehurst Parkway,Wakehurst Parkway,Dreadnought Road,Warringah,Oxford Falls,2100.0,Excel Lpl,-33.737915,151.244888,0,3,0,0,15,0,0,False,69,87.85352858672623,False,0.0,3.206302001365179,1.487331724344113,28.58497349487992,66.72139277941079,0.0,False
15934009,T0297,Great Western Highway,Great Western Highway Hvcs,Carawatha Road,Blue Mountains,Blackheath,2785.0,Tirtl,-33.618145,150.274261,0,0,0,0,0,0,0,True,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True
